===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,72,ITER,2,0.335693,0.000000,22,51976.000000,5959.390625, ===
===,73,ITER,2,0.341243,0.000000,23,51976.000000,5978.078125, ===
===,74,ITER,2,0.346508,0.000000,24,51976.000000,5996.765625, ===
===,75,ITER,2,0.351899,0.000000,25,51976.000000,6015.453125, ===
===,76,ITER,2,0.357574,0.000000,26,51976.000000,6034.140625, ===
===,77,ITER,2,0.362365,0.000000,27,51976.000000,6052.828125, ===
===,78,ITER,2,0.365754,0.000000,28,51976.000000,6071.515625, ===
===,79,ITER,2,0.369047,0.000000,29,51976.000000,6090.203125, ===
===,80,ITER,2,0.374280,0.000000,30,51976.000000,6108.890625, ===
===,81,ITER,2,0.379713,0.000000,31,51976.000000,6127.578125, ===
===,82,FAILURE-CHECK-START,2,0.379766,0.000000,31,51976.000000,6127.578125, ===
===,83,FAILURE-CHECK-STOP,2,0.379835,0.000000,31,51976.000000,6127.578125, ===
===,84,FAILURE-CHECK,2,0.379874,0.000140,31,51976.000000,6127.578125, ===
===,85,CHECKPOINT-START,2,0.379918,0.000000,31,51976.000000,6127.578125, ===
===,86,CHECKPOINT-PRE-NEW,2,0.379964,0.000000,31,51976.000000,667.578125, ===
===,87,CHECKPOINT-POST-NEW,2,0.406028,0.000000,31,62916.000000,6127.578125, ===
===,88,CHECKPOINT-STOP,2,0.406098,0.000000,31,62916.000000,6127.578125, ===
===,89,CHECKPOINT,2,0.406139,0.026247,31,62916.000000,6127.578125, ===
===,90,ITER,2,0.421933,0.000000,32,62916.000000,6146.265625, ===
===,91,ITER,2,0.425581,0.000000,33,62916.000000,6164.953125, ===
===,92,ITER,2,0.430297,0.000000,34,62916.000000,6183.640625, ===
===,93,ITER,2,0.435625,0.000000,35,62916.000000,6202.328125, ===
===,94,ITER,2,0.441179,0.000000,36,62916.000000,6221.015625, ===
===,95,ITER,2,0.446048,0.000000,37,62916.000000,6239.703125, ===
===,96,ITER,2,0.449440,0.000000,38,62916.000000,6258.390625, ===
===,97,ITER,2,0.452818,0.000000,39,62916.000000,6277.078125, ===
===,98,ITER,2,0.458147,0.000000,40,62916.000000,6295.765625, ===
===,99,ITER,2,0.463884,0.000000,41,62916.000000,6314.453125, ===
===,100,FAILURE-CHECK-START,2,0.463931,0.000000,41,62916.000000,6314.453125, ===
===,101,FAILURE-CHECK-STOP,2,0.463984,0.000000,41,62916.000000,6314.453125, ===
===,102,FAILURE-CHECK,2,0.464020,0.000117,41,62916.000000,6314.453125, ===
===,103,CHECKPOINT-START,2,0.464064,0.000000,41,62916.000000,6314.453125, ===
===,104,CHECKPOINT-PRE-NEW,2,0.464106,0.000000,41,62916.000000,854.453125, ===
===,105,CHECKPOINT-POST-NEW,2,0.484929,0.000000,41,69060.000000,6314.453125, ===
===,106,CHECKPOINT-STOP,2,0.484987,0.000000,41,69060.000000,6314.453125, ===
===,107,CHECKPOINT,2,0.485017,0.020979,41,69060.000000,6314.453125, ===
===,108,ITER,2,0.495792,0.000000,42,69060.000000,6333.140625, ===
===,109,ITER,2,0.499347,0.000000,43,69060.000000,6351.828125, ===
===,110,ITER,2,0.502671,0.000000,44,69060.000000,6370.515625, ===
===,111,ITER,2,0.508134,0.000000,45,69060.000000,6389.203125, ===
===,112,ITER,2,0.511980,0.000000,46,69060.000000,6407.890625, ===
===,113,ITER,2,0.515368,0.000000,47,69060.000000,6426.578125, ===
===,114,ITER,2,0.518742,0.000000,48,69060.000000,6445.265625, ===
===,115,ITER,2,0.522622,0.000000,49,69060.000000,6463.953125, ===
===,116,ITER,2,0.528095,0.000000,50,69060.000000,6482.640625, ===
===,117,FINALIZE-START,2,0.532034,0.000000,50,69060.000000,6501.328125, ===
===,118,FINALIZE-STOP,2,0.547341,0.000000,50,66080.000000,6501.328125, ===
===,119,FINALIZE,2,0.547379,0.015390,50,66080.000000,6501.328125, ===
===,0,INIT-START,3,0.000121,0.000000,0,7952.000000,0.000000, ===
===,1,INIT-STOP,3,0.004291,0.000000,0,10128.000000,0.000000, ===
===,2,INIT,3,0.004332,0.004265,0,10128.000000,0.000000, ===
===,3,ITER,3,0.004370,0.000000,1,10132.000000,0.000000, ===
===,4,FAILURE-CHECK-START,3,0.004412,0.000000,1,10132.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,3,0.004565,0.000000,1,10180.000000,0.000000, ===
===,6,FAILURE-CHECK,3,0.004609,0.000220,1,10180.000000,0.000000, ===
